geography,geography_label.value,industry,industry_label.value,ownercode,race_label.value,ethnicity,ethnicity_label.value,year,EmpS
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2021,23583
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2021,1323
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2021,7089
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2021,209
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2021,20211
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2021,1045
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2021,13570
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2021,819
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2021,4329
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2021,112
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2021,15496
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2021,743
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2021,11143
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2021,596
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2021,2244
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2021,60
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2021,6841
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2021,368
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2021,5265
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2021,289
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2021,1028
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2021,38
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2021,904
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2021,57
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2021,668
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2021,42
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2021,164
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2021,5
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2021,218
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2021,7
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2021,177
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2021,6
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2021,35
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2021,0
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2021,957044
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2021,64867
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2021,608230
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2021,50841
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2021,257846
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2021,6422
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2022,
2412580,"Baltimore-Columbia-Towson, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2017,2708
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2017,40
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2017,1535
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2017,27
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2017,1130
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2017,6
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2017,5782
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2017,261
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2017,2502
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2017,179
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2017,2724
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2017,44
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2017,528
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2017,13
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2017,395
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2017,10
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2017,83
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2017,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2017,206
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2017,7
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2017,134
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2017,6
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2017,60
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2017,0
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2017,2797
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2017,111
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2017,1786
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2017,85
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2017,457
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2017,10
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2017,3016
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2017,120
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2017,1891
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2017,94
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2017,703
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2017,15
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2017,1693
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2017,69
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2017,1180
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2017,61
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2017,283
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2017,4
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2017,661
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2017,24
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2017,461
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2017,15
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2017,161
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2017,5
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2017,487
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2017,18
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2017,345
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2017,13
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2017,105
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2017,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2017,77
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2017,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2017,66
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2017,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2017,10
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2017,0
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2017,253003
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2017,12879
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2017,141373
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2017,9771
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2017,88433
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2017,1537
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2018,2854
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2018,48
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2018,1646
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2018,34
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2018,1159
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2018,7
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2018,7278
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2018,433
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2018,2989
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2018,293
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2018,3582
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2018,74
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2018,354
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2018,11
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2018,262
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2018,9
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2018,74
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2018,0
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2018,227
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2018,11
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2018,157
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2018,10
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2018,53
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2018,0
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2018,2932
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2018,118
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2018,1867
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2018,88
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2018,521
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2018,9
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2018,3153
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2018,141
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2018,1985
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2018,116
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2018,719
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2018,10
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2018,1741
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2018,77
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2018,1190
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2018,61
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2018,291
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2018,7
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2018,662
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2018,25
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2018,445
