periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EmpS,sEmpS
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,39,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,0,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,3143,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,120,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1999,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,91,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,605,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,13,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,4126,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,194,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,2537,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,153,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,993,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,17,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,2432,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,143,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1485,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,115,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,549,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,13,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,612,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,23,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,427,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,15,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,156,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,4,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,228,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,11,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,178,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,7,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,30,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,64,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,51,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,9,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,0,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,129947,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,10101,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,81771,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1561,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,3496,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,74,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,1989,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,46,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,1431,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,17,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,916,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,43,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,555,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,33,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,313,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,5,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,345,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,11,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,252,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,10,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,80,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,,5
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,197,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,10,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,152,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,9,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,20,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,0,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,3483,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,245,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,2108,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,185,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,861,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,32,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,2644,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,130,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,1756,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,103,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,634,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,14,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,2767,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,164,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,1605,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,130,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,686,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,14,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,760,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,52,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,513,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,42,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,188,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,24510,"Baltimore, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,4,4,1
